ID|Naslov|Avtor|Mentor|Ključne besede|Leto|Jezik|Organizacija|Kraj|Ogledi|Prenosi
58766|Algoritem za celostno vrednotenje fotovoltaičnega in vetrnega potenciala večjih geografskih območij|Lukač, Niko|Žalik, Borut|algoritmi, modeliranje in simulacija, računalniška simulacija, daljinsko zaznavanje, meteorolov{s}ke meritve, podatki LiDAR, paralelno računanje, GPU, GPGPU, CUDA, fotovoltaiv{c}ni potencial, vetrni potencial, hidrodinamika zglajenih delcev|2016|Slovenski jezik|FERI - Fakulteta za elektrotehniko, računalništvo in informatiko|Maribor|2372|377
55178|SOCIAL ENTREPRENEURSHIP AS A WAY FOR APPROACHING SUSTAINABLE COMMUNITY - SOLVING THE ISSUE OF SOCIAL INCLUSION IN BIH BY ENCOURAGING SOCIAL ENTREPRENEURSHIP|Šimundža, Anita|Knez-Riedl, Jožica|social entrepreneurship, social enterprises, employment, social exclusion, non-governmental organizations|2016|Angleški jezik|EPF - Ekonomsko-poslovna fakulteta|[Maribor|1943|162
55722|TERMODINAMSKE IN TRANSPORTNE LASTNOSTI SISTEMOV POLIMEROV IN BIOLOŠKO AKTIVNIH SPOJIN S SUPERKRITIČNIMI FLUIDI|Trupej, Nina|Knez, Željko|superkritični fluid, polietilen glikol, naftol, vitamin K3, topnost, gostota, PGSS|2016|Slovenski jezik|FKKT - Fakulteta za kemijo in kemijsko tehnologijo|Maribor|2045|257
57035|Vloga polimorfizma v genu GABRG2 in insercije citozina v genu SEZ6 ter kliničnih dejavnikov pri nastanku vročinskih krčev|Gradišnik, Peter|Marčun Varda, Nataša|vročinski krči, epilepsija, otrok, EEG, genetika, SEZ6, GABRG2|2016|Slovenski jezik|MF - Medicinska fakulteta|Maribor|1829|185
57326|Ferroelectric smectic-A phase made of bent-core liquid crystals: Structure and Dielectric response in thin cells|Leskovar, Kristina|Vaupotič, Nataša|Bent-core liquid crystals, ferroelectric smectic-A phase, dielectric response, confined geometry, phenomenological continuum model, surface anchoring, polarization splay|2016|Angleški jezik|FNM - Fakulteta za naravoslovje in matematiko|[Maribor|1989|173
56293|Ekstrakcije bioloških materialov s subkritičnimi in superkritičnimi fluidi|Cör, Darija|Knez, Željko|goba G. lucidum, superkritična ekstrakcija, klasična ekstrakcija, antioksidativnost, anti-AChE aktivnost, protitumorna aktivnost, topnosti, sub-kritični propan, superkritični CO2, β-karoten, glicerol trioleat, Chrastil-ov korelacijski model topnosti.|2016|Slovenski jezik|FKKT - Fakulteta za kemijo in kemijsko tehnologijo|Maribor|2746|461
55186|VREDNOTENJE KOMPETENC NA PODROČJU ZAPOSLITVENE REHABILITACIJE IN NJIHOV VPLIV NA ZAPOSLITEV INVALIDOV|Wltavsky, Zdenka|Treven, Sonja|zaposlitvena rehabilitacija, poklicna rehabilitacija, osnovne kompetence, specialne kompetence, osebno svetovanje, poklicno svetovanje, poklicna praksa, vodenje primerov v zaposlitveni rehabilitaciji, vodenje primerov ravnanja z invalidnostjo na delovnem mestu, ukrepi na delovnem mestu in vodenje programov|2016|Slovenski jezik|EPF - Ekonomsko-poslovna fakulteta|[Maribor|2092|292
57182|Model za krepitev delovne zavzetosti zaposlenih v slovenski policiji : doktorska disertacija|Smolej, David|Lobnikar, Branko|policija, policisti, zaposleni, delovna zavzetost, samoučinkovitost, cinizem, spodkopavanje, socialna opora, Slovenija, doktorske disertacije|2016|Slovenski jezik|FVV - Fakulteta za varnostne vede|[Ljubljana|3911|538
57099|Termodinamična minimizacija generiranja entropije odjemne parne kondenzacijske turbine v toplarnah in predlogi izboljšav v procesu|Strušnik, Dušan|Avsec, Jurij|entropija regulacijskih ventilov turbine, eksergija črpalnega sistema ejektor, denarni tok eksergije daljinskega ogrevanja, kondenzator turbine|2016|Slovenski jezik|FE - Fakulteta za energetiko|Krško|4370|340
57697|Časovna dinamika in variacija kemijske sestave posameznih delov korma tara (Colocasia esculenta)|Mergeduš, Andrej|Kristl, Janja|Taro, Colocasia esculenta, korm, kemijska sestava, makroelementi, mikroelementi, škrob, surovi proteini, nitrati|2016|Slovenski jezik|FKBV - Fakulteta za kmetijstvo in biosistemske vede|Maribor|2169|236
47461|Razvijanje prostorske predstavljivosti z uvedbo 3D-modeliranja v osnovni šoli|Šafhalter, Andrej|Glodež, Srečko|3D-modeliranje, prostorska predstavljivost, kognitivni razvoj|2016|Slovenski jezik|FNM - Fakulteta za naravoslovje in matematiko|[Maribor|2668|334
57229|Computer Modelling of Porous Composite Structures with Advanced Pore Morphology|Kovačič, Aljaž|Ren, Zoran|Metal foams, advanced pore morphology, composite materials, mechanical properties, contact modelling, discrete particle methods, computer simulations|2016|Angleški jezik|FS - Fakulteta za strojništvo|[Maribor|2635|256
57235|Hemicelluloses application for synthetic polymer surfaces functionalisation|Dimitrušev, Nena|Strnad, Simona|hemicellulose, polyethylene terephthalate, glucuronoxylan, arabinoxylan, carboxymethylation, cationization, PET model films, quartz crystal microbalance, PET fabric, surface free energy, wettability, antimicrobial properties|2016|Angleški jezik|FS - Fakulteta za strojništvo|Maribor|2333|158
57543|Delovanje nemškega okupatorja v Mežiški dolini med letoma 1941 in 1945|Skitek, Vinko|Friš, Darko|nemška okupacija + Slovenija, Koroška + 1941/1945, nemški izobraževalni sistem, zdravstvo + sociala + svetovna vojna, nacistična propaganda + Koroška, gospodarstvo Mežiške doline, energetika + 1941/1945, promet + nemška okupacija, nemški pravosodni sistem, Mežiška dolina + 1941/1945, verske skupnosti + okupacija|2016|Slovenski jezik|FF - Filozofska fakulteta|[Maribor|2403|462
57142|Analiza narečnega diskurza (s poudarkom na govoru Rakitovca v slovenski Istri)|Rožac, Tina|Žele, Andreja|istrsko narečje, govorjeni jezik, narečni diskurz, konverzacijska analiza, korpus narečnih besedil, besedilne vrste v spontanem pogovoru, diskurzni označevalci|2016|Slovenski jezik|FF - Filozofska fakulteta|[Maribor|2377|292
57138|Protokoli za overjanje in dogovor o ključu za neinfrastrukturna omrežja, prilagojeni konceptu interneta stvari|Turkanović, Muhamed|Hölbl, Marko|brezžična senzorska omrežja, internet stvari, protokoli, dogovor o ključu, overjanje, neinfrastrukturna omrežja|2016|Slovenski jezik|FERI - Fakulteta za elektrotehniko, računalništvo in informatiko|Maribor|2335|350
53872|Etiologija virusnih okužb dihal pri oskrbovancih in zaposlenih v domu starejših občanov|Gorišek Miksić, Nina|Strle, Franc|akutna okužba dihal, dom starejših občanov, respiratorni virusi, gripa, incidenčna stopnja|2016|Slovenski jezik|MF - Medicinska fakulteta|Maribor|2792|441
55378|Vrednotenje stroškov uporabe vozil v vojaški logistiki|Grašič, Leon|Rosi, Bojan|vojaška vozila, življenjska doba, stroški uporabe, analitični model, vstopni in robni kriteriji, analiza učinkovitosti|2016|Slovenski jezik|FL - Fakulteta za logistiko|[Celje|2316|276
66260|Povezave med kakovostjo storitev, zadovoljstvom in zvestobo strank ter poslovno uspešnostjo v avtomobilski panogi|Ažman, Slavko|Gomišček, Boštjan|management kakovosti, kakovost storitev, zadovoljstvo strank, zvestoba strank, poslovna uspešnost, avtomobilska panoga, nelinearnost, funkcijska oblika|2017|Slovenski jezik|FOV - Fakulteta za organizacijske vede|Kranj|2197|284
65217|Vpliv dokapitalizacije na dobičkonosnost in makroekonomski učinek sistemskih bank zda in eu v času globalne finančne krize|Tomec, Matej|Jagrič, Timotej|dokapitalizacija, sistemsko pomembne banke, bančna kriza, dobičkonosnost, sistemska cenilka GMM|2017|Slovenski jezik|EPF - Ekonomsko-poslovna fakulteta|[Maribor]|2959|212
64968|Institutional setting as a determinant of economic effects of cross-border mergers and acquisitions in European transitions countries|Zvezdanović Lobanova, Jelena|Kračun, Davorin|the quality of the institutional setting, C-B M&As, transition countries, economic effects, governance|2017|Angleški jezik|EPF - Ekonomsko-poslovna fakulteta|Maribor|1992|147
66420|Mednarodna primerjava sistemov fiskalne decentralizacije na podlagi konceptualnega indeksa fiskalne decentralizacije (kifd) in skladnosti z evropsko listino o lokalni samoupravi (mells)|Finžgar, Mateja|Oplotnik, Žan Jan|Lokalne finance, lokalna samouprava, fiskalna decentralizacija, Evropska listina o lokalni samoupravi, mednarodna primerjava, indeks fiskalne decentralizacije.|2017|Slovenski jezik|EPF - Ekonomsko-poslovna fakulteta|[Maribor]|1725|158
68666|Keramika med arheologijo in umetnostno zgodovino|Rudolf, Saša|Kos Zabel, Mateja|Sodobna keramika, serijska keramika, maloserijska keramika, prazgodovinska keramika, slovenska keramika, keramična terminologija.|2017|Slovenski jezik|FF - Filozofska fakulteta|[Maribor|2116|333
69545|Sistemi in krmiljenje avtonomnih mobilnih robotov v neurejenih prostorih|Lepej, Peter|Uran, Suzana|mobilni robot, ujemanje krožnic, sledenje poti, hitrostna regulacija, reševalni robot, brezpilotno leteče vozilo, kombinirana simulacija|2017|Slovenski jezik|FERI - Fakulteta za elektrotehniko, računalništvo in informatiko|Maribor|1851|210
64830|Histerezno obnašanje Lebwohl-Lasherjevih rotorjev|Buček, Slavko|Kralj, Samo|tekoči kristali, histereza, lebwohl-lasherjev model, mrežna simulacija, nano cevke, povprečno molekularno polje|2017|Slovenski jezik|FNM - Fakulteta za naravoslovje in matematiko|[Maribor|1851|81
64695|Analiza genskih regij povezanih z astmo ter napoved tveganja in odziva na terapijo pri otroški astmi|Ovniček, Petra|Potočnik, Uroš|astma, polimorfizem enega nukleotida, asociacijska študija, genska ekspresija, napoved tveganja|2017|Slovenski jezik|MF - Medicinska fakulteta|Maribor|1755|204
68290|Strukturne lastnosti resonančnih grafov tubulenov in fulerenov|Tratnik, Niko|Žigert Pleteršek, Petra|benzenoidni sistem, ogljikova nanocevka, tubulen, fuleren, resonančni graf, Z-transformirani graf, Clarovo pokritje, Zhang-Zhangov polinom, polinom kock, distributivna mreža, medianski graf, graf blokov, grafi na ploskvah|2017|Slovenski jezik|FNM - Fakulteta za naravoslovje in matematiko|[Maribor|1721|274
69339|Optičnovlakenski senzorji za točkovne in kvaziporazdeljene meritve rotacij in kotov zasuka z enojnim dovodnim vlaknom : doktorska disertacija|Budinski, Vedran|Đonlagić, Denis|optična vlakna, senzorji, polarizacijski senzorji, kvaziporazdeljeni senzorji, porazdeljene meritve, temperaturna kompenzacija, doktorske disertacije|2017|Slovenski jezik|FERI - Fakulteta za elektrotehniko, računalništvo in informatiko|Maribor|2065|280
65822|Večjezičnost in medkulturnost kot profesionalni kapital: izdelava hipotetičnega modela izobraževanja učiteljev na obmejnih osnovnih šolah|Pevec Semec, Katica|Javornik, Marija|večjezičnost, medkulturnost, obmejne šole, mobilni učitelji, profesionalni razvoj|2017|Slovenski jezik|FF - Filozofska fakulteta|[Maribor|1832|234
69053|Vzajemna povezanost vida in vezljivosti pri glagolih v slovenščini|Kulčar, Marjan|Zemljak Jontes, Melita|netvorjeni glagol, tvorjeni glagol, skladenjskopodstavni glagol, leksikalizirani in neleksikalizirani zaimkovni prosti glagolski morfemi, leksikalizirani in neleksikalizirani predložni prosti glagolski morfemi, blizu zgoljvidska predponska obrazila, abstraktni pomen predponskega obrazila tvorjenega glagola.|2017|Slovenski jezik|FF - Filozofska fakulteta|Maribor|1711|240
61666|Analiza dejavnikov uspešno izvedene prisilne poravnave|Zorin Bukovšek, Marjeta|Bratina, Borut|prisilna poravnava, insolventnost, načrt finančnega prestrukturiranja, poslovno prestrukturiranje, lastniško prestrukturiranje|2017|Slovenski jezik|EPF - Ekonomsko-poslovna fakulteta|Maribor|2231|291
65225|Nove metode za ocenjevanje tveganja za razvoj metaboličnega sindroma pri otrocih|Vogrin, Bernarda|Slak Rupnik, Marjan|Metabolični sindrom, augmentacijski indeks, hitrost pulznih valov, otroci, bioimpedanca|2017|Slovenski jezik|MF - Medicinska fakulteta|Maribor|1477|148
67709|Vpliv zaostalih napetosti na rast utrujenostne razpoke v upognjenem delu podnice tlačne posode|Jagarinec, Darko|Gubeljak, Nenad|metastabilni avstenit, podnica, S-N krivulja, utrujanje, zaostale napetosti, upogibanje, lomna žilavost|2017|Slovenski jezik|FS - Fakulteta za strojništvo|Maribor|1959|261
65824|Analiza vpliva tehnoloških dejavnikov na delovanje sistema za inhalacijsko sedacijo »AnaConDa«|Karnjuš, Igor|Križmarić, Miljenko|AnaConDa, hlapni anestetiki, inhalacijska sedacija, varnost pacienta, enota intenzivne terapije|2017|Slovenski jezik|MF - Medicinska fakulteta|Maribor|1860|325
65599|Skrb za pacienta in varnost pri dajanju zdravil v zdravstveni negi|Vrbnjak, Dominika|Pajnkihar, Majda|napake, sporočanje, skrb, bolnišnica, pacient, zdravila|2017|Slovenski jezik|MF - Medicinska fakulteta|Maribor|4731|1526
65692|Preiskovanje kaznivih dejanj zoper umetnine v Republiki Sloveniji : doktorska disertacija|Kuhar, Saša|Dobovšek, Bojan|umetnine, kriminaliteta, kazniva dejanja, preprečevanje, preiskovanje, Slovenija, doktorske disertacije|2017|Slovenski jezik|FVV - Fakulteta za varnostne vede|Ljubljana|2110|246
66026|Optimizacija tvorbe filma premazov na vodni osnovi z uporabo elektrokemijske impedančne spektroskopije|Berce, Peter|Slemnik, Mojca|elektrokemijska impedančna spektroskopija, koalescent, premazi na vodni osnovi, stabilnost disperzije, tvorba filma|2017|Slovenski jezik|FKKT - Fakulteta za kemijo in kemijsko tehnologijo|Maribor|2042|167
65186|Pristop za celovit nadzor izpostavljenosti nevarnim snovem na delovnih mestih|Korat, Lidija|Knez, Željko|varnost in zdravje pri delu, nadzor, nevarne snovi, stiren, svinec, biološki monitoring|2017|Slovenski jezik|FKKT - Fakulteta za kemijo in kemijsko tehnologijo|Maribor|2513|549
65573|Določanje in kemometrijska analiza organskih spojinadsorbiranih na prašne delce PM10|Miuc, Alen|Vončina, Ernest|PM10, EN 12341, prašni delci, organske spojine, GC/MS.|2017|Slovenski jezik|FKKT - Fakulteta za kemijo in kemijsko tehnologijo|Maribor|2025|217
64787|Tkivni inženiring hrustančnega tkiva na biosintetičnem polimernem polyHIPE nosilcu|Naranđa, Jakob|Vogrin, Matjaž|humani sklepni hrustanec, tkivni inženiring, biokompatibilni celični nosilec, sintetični polimer, polyHIPE, diferenciacija hondrocitov|2017|Slovenski jezik|MF - Medicinska fakulteta|Maribor|2333|294
65003|Preurejanje genov TMPRSS2 in ERG ter njuna prognostična vloga pri slovenskih bolnikih s karcinomom prostate|Krstanoski, Zoran|Golouh, Rastko|rak prostate, prostatektomija, FISH, genske preureditve, klinič no-patološke korelacije, napovedni dejavniki|2017|Slovenski jezik|MF - Medicinska fakulteta|Maribor|1822|103
65569|Participacija učencev pri pouku in na šoli|Mithans, Monika|Ivanuš-Grmek, Milena|Avstrija, Slovenija, dejavniki participacije, participacija, možnosti soodločanja, otrokove pravice, soodločanje učencev v šoli, soodločanje učencev pri pouku, želje po soodločanju, stališča učiteljev do participacije učencev.|2017|Slovenski jezik|PEF - Pedagoška fakulteta|[Maribor|3294|739
67392|Algoritmi računske inteligence za razvoj umetnega športnega trenerja|Fister, Iztok|Brest, Janez|algoritmi računske inteligence, inteligenca rojev, načrtovanje športnih treningov, podatkovno rudarjenje, umetni športni trener|2017|Slovenski jezik|FERI - Fakulteta za elektrotehniko, računalništvo in informatiko|Maribor|2660|493
64334|Razvoj modela zaznane vrednosti storitev v zdravstvu in njegovo empirično testiranje|Pevec, Teodor|Pisnik, Aleksandra|zaznana vrednost, zaznana kakovost, zaznana cena, ugled, zadovoljstvo, zvestoba, zdravstvo, storitve|2017|Slovenski jezik|EPF - Ekonomsko-poslovna fakulteta|Maribor|1589|249
64874|Model upravljanja individualne uspešnosti zaposlenih s poudarkom na celovitih metodah razvoja zaposlenih in njegov vpliv na psihično dobro počutje v podjetjih storitvene dejavnosti|Veingerl Čič, Živana|Šarotar Žižek, Simona|individualno upravljanje uspešnosti zaposlenih, individualna delovna uspešnost, celovite metode razvoja, zadovoljstvo na delovnem mestu, psihično dobro počutje.|2017|Slovenski jezik|EPF - Ekonomsko-poslovna fakulteta|Maribor|2850|787
65510|Klinična uporabnost biokemijskih označevalcev in testa agregacije trombocitov pri ishemični možganski kapi|Menih, Marija|Hojs Fabjan, Tanja|akutna ishemična možganska kap, TOAST klasifikacija, biokemijski označevalci, agregacija trombocitov, NIHSS, MRL|2017|Slovenski jezik|MF - Medicinska fakulteta|Maribor|1878|157
65459|Effect of peptides' binding on the antimicrobial activity and biocompatibility of protein-based substrates|Kaisersberger Vincek, Maja|Kokol, Vanja|wool, gelatine, antimicrobial peptides, ε-poly-L-lysine, oligo-acyl-lysyl, grafting chemistry, grafting approach, peptide orientation, antibacterial activity, cytotoxicity|2017|Angleški jezik|FS - Fakulteta za strojništvo|Maribor|1931|181
60089|Rentgenska ocena arterijskih kacifikacij pri bolnikih, zdravljenih s kronično hemodializo|Breznik, Silva|Šeruga, Tomaž|debelina intime medije, fibroblastni rastni faktor, gleženjski indeks, hitrost aortnega pulznega vala, kronična ledvična bolezen, kalcifikacije koronarnih arterij, lateralni radiogram, rentgenska ocena žilnih kalcifikacij|2017|Slovenski jezik|MF - Medicinska fakulteta|Maribor|2200|139
47996|Ugotavljanje zgodnjih napovednikov srčno- žilne ogroženosti pri otrocih z esencialno hipertenzijo|Štelcar, Andreja|Marčun Varda, Nataša|Esencialna hipertenzija, otrok, zgodnji napovedniki srčno - žilne ogroženosti, laboratorijski kazalci, morfološki kazalci|2017|Slovenski jezik|MF - Medicinska fakulteta|Maribor|2100|193
66086|Prizadevanja slovenske manjšine v italiji za dosego zakonske zaščite 1975–2009|Zobec, Miha|Klemenčič, Matjaž|Slovenska manjšina, Italija, Furlanija-Julijska krajina, manjšinske pravice, zakonska zaščita, Londonski memorandum, Osimski sporazumi, paritetni odbor.|2017|Slovenski jezik|FF - Filozofska fakulteta|[Maribor|2107|295
65935|The role of brain oscillations in working memory|Pahor, Anja|Jaušovec, Norbert|working memory, brain oscillations, capacity, electroencephalograpy, tACS, theta, gamma|2017|Angleški jezik|FF - Filozofska fakulteta|[Maribor|2099|213
65513|Multi-objective synthesis of company’s supply-networks based on integration of renewable resources|Vujanović, Annamaria|Kravanja, Zdravko|Company's supply network, Renewables, Environmental Impacts, Dynamic synthesis, Flexibility, Multi-objective optimisation, Uncertainty|2017|Angleški jezik|FKKT - Fakulteta za kemijo in kemijsko tehnologijo|Maribor|1694|181
